allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,Hardness
410.0,32.98438375,9.761904761904765,4.714285714285714,19.681982919523808,11.65177619047619,2.813809523809524,1.6861904761904758,0.8271428571428572,0.5203414285714286,0.8229,-1.3985139756430978,-0.27871303296071603,-0.03542957384031156,0.024550878061274897,5.8
82.0,13.89,41.0,4.0,95.225235,9.08885,2.28,1.97,1.29,0.437,6.31755,4.540332237153489,0.3211804978249444,0.29176803290115333,-0.06157089301853687,2.5
52.0,4.073996,9.857142857142858,4.571428571428571,18.5863611398,11.38162857142858,2.661428571428572,1.6128571428571428,0.8614285714285715,0.486791428571429,0.81739,-1.3733617313331767,0.2723141818966168,-0.2907365721715305,0.024135589306266705,7.8
72.0,10.803992,14.0,5.0,30.61252,10.6397,2.8680000000000003,1.7,0.8525,0.48502,1.05428,-0.7596165746624809,0.18097696160693813,-0.17518733236678194,0.24657598168783937,7.5
30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,2.28126,-2.2042067491135002,-0.6721850164064218,1.7374843674903238,-0.5911582516614027,2.5
138.0,13.747992000000002,12.6,4.8,24.789618,11.023840000000002,2.644,1.794,0.892,0.498454,1.03881,-0.6995781656409588,-0.3463144863426377,-0.44088371328423853,0.05671786538438962,6.0
112.0,13.053996,22.4,5.6,53.441338,12.0863,2.934,1.656,0.8480000000000001,0.47907,2.04102,0.18604764435110074,0.6508555082264291,0.5475530609750178,0.5579608758188627,3.3
200.0,7.767992,7.4,4.4,15.69310028,10.73364,2.7380000000000004,1.550999999995,0.642,0.6456218,0.4325,-2.743380110504808,-1.2015591037520386,1.6749472574924924,0.18246639227289443,6.8
131.0,24.529328,21.83333333333333,4.666666666666667,50.1315,11.8264,2.8316666666666666,1.717666666666667,0.9666666666666668,0.4736966666666666,4.52755,1.0699031931692213,0.54540593447418,0.5333740777480798,-0.6041231085870484,6.0
163.0,23.346328,25.33333333333333,4.666666666666667,55.64164,11.667433333333332,2.8716666666666666,1.7166666666666668,0.9733333333333332,0.4729766666666666,2.74155,0.9511783643076556,0.45587501690404303,0.3162624301294081,0.35920579355062204,4.8
70.0,7.143328,10.0,4.285714285714286,20.323313857142857,10.421514285714286,2.6871428571428573,1.6857142857142855,0.897142857142857,0.4899542857142857,1.89676,-0.8798074072520217,0.0752147444086182,-0.25790638887765716,-0.42767222924867204,2.5
38.0,10.96,19.33333333333333,5.333333333333333,39.987666666666655,9.2708,2.3816666666666664,1.9433333333333327,1.1933333333333334,0.4878333333333333,1.9368,1.1265608050564093,-0.8978506597817081,-1.0152787221691715,0.057466392670481294,4.8
311.0,47.231992,31.5,4.25,70.86454624999998,9.251425,1.985,1.9072,1.2145,0.462985,6.5225,3.3248350621433542,0.11379953564979642,0.35365914113876773,-0.8596251130878626,2.0
30.0,1.7431599999999998,10.0,5.333333333333333,20.766935442,11.75455,2.9266666666666663,1.5566666666666666,0.8666666666666666,0.4878333333333333,0.75193,-1.4395618051484744,0.4131610622549529,-0.15977656205078872,0.11775814348004097,6.0
58.0,3.883996,11.6,4.8,23.231818,11.023840000000002,2.644,1.794,0.96,0.499514,0.71879,-0.68543867459365,-0.510267891351075,-0.6938406924826385,0.11054380190668285,4.8
86.0,9.133,20.0,4.0,43.498522,10.0743,2.115,1.905,1.12,0.479965,4.4815,1.5610705597334793,-0.34447368042507254,-0.2824414284582377,-0.8815039521341238,3.8
131.0,18.952664,21.83333333333333,4.333333333333333,49.50308166666667,11.711716666666668,2.9466666666666668,1.736,0.9483333333333334,0.4758883333333334,4.57578,1.0537530906936294,0.498150967922252,0.5602402265530072,-0.6379460898158288,6.5
134.0,13.053996,22.0,5.0,48.7195,12.0863,2.33,1.662,0.836,0.4743239999999999,1.86581,0.03931177127989576,0.670627214647799,0.41813195744706316,0.5344207589111334,3.5
60.0,7.4428315,12.0,4.8,24.033618,12.63188,2.5660000000000003,1.626,0.96,0.490654,1.54573,-0.7638081163225551,0.14022056653264928,-0.24496896536928195,-0.13067418282410742,3.8
72.0,4.075328000000002,13.333333333333336,4.666666666666667,27.95135333333333,11.33182,2.855,1.7,0.8799999999999999,0.48824999999999,1.05333,-0.7829541096779209,0.07978243200822917,-0.2558170783508556,0.17242746798254435,6.3
114.0,22.886328,16.285714285714285,4.285714285714286,34.43801714285714,11.381628571428571,2.724285714285714,1.7385714285714289,0.897142857142857,0.4842842857142857,2.2928,-0.12659408515125264,0.15601261527367297,-0.01684205500814634,-0.14254554408892478,6.0
124.0,13.355328,20.666666666666668,5.0,46.44374833333333,11.674016666666668,2.901666666666667,1.875,0.92,0.4844733333333333,4.30067,1.0555941564686133,0.004780731137060907,0.2968822585418917,-0.6728024898358366,5.5
410.0,32.807971,10.0,4.78125,20.18188193025,10.988671875,2.6118750000000004,1.794375,0.94625,0.493379375,0.70941,-0.8307358125213585,-0.44565460997149087,-0.800169014081439,0.002843899109604513,5.5
220.0,41.181992,24.444444444444446,4.666666666666667,57.08166000000001,11.634466666666668,2.83,1.7333333333333334,0.9155555555555556,0.4747266666666667,4.57578,1.2322916237912451,0.6313258896679719,0.7854611175208112,-0.40397784632936334,6.0
146.0,8.862328,24.5,5.0,68.16233625,11.6104,2.8487500000000003,1.788125,0.94625,0.468765,1.86069,1.0307928731133817,0.3257595085803758,0.13804474053459784,0.8727469296621433,6.5
100.0,7.767992,10.0,5.0,20.15577185,11.64556,2.825,1.714,0.882,0.495275,0.6267,-1.1629448945866838,-0.1510977131341622,-0.4840014062450807,0.08787834193275429,4.3
46.0,10.65,23.0,4.0,48.7195,9.706,2.295,1.955,1.22,0.4743239999999999,5.325,2.333836264898101,-0.4490133927087899,-0.36444690181062844,-1.0759255310252955,2.5
74.0,9.683996,14.4,4.8,31.574635600000004,10.75912,2.684,1.732,0.9,0.48827,0.26619,-0.7333590492384489,-0.08003300391987139,-0.45372813873520895,0.580487061598166,6.3
108.0,8.505991999999999,10.8,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.4927189999999999,0.67922,-1.1532613890724666,-0.02410461556130381,-0.4257411836104427,0.10839897473567178,5.5
36.0,8.841328,18.0,4.0,37.346215,10.629,2.67,1.745,0.905,0.48855,0.85549,-0.2954057915603261,-0.016446197978235523,-0.21279107356041185,0.5633511651600458,5.5
114.0,7.767992,14.4,4.8,30.341818,10.629,2.694,1.75,0.914,0.48273,1.027,-0.5024180205451728,-0.026785820881069292,-0.44010732685446696,0.23155863808338029,5.5
280.0,25.721328,24.66666666666667,4.333333333333333,50.1315,11.33182,2.77,1.6866666666666663,0.9966666666666668,0.4737466666666667,4.5665,1.2211609021969276,0.6146220060847749,0.6115592917601617,-0.5046852432879364,3.0
42.0,7.44274775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.7901,-2.5353490705181496,-0.7972904371134453,1.443497532491234,0.025997827550987368,4.0
250.0,38.109964,10.545454545454543,4.909090909090909,21.21188622727273,11.2520375,2.69545454545455,1.7636363636363634,0.8925,0.4972259090909091,0.51006,-1.0301379181896007,-0.32871132194641356,-0.5895858867484316,0.15061502488967068,5.3
116.0,9.143996,11.0,4.8,24.789618,11.61422,2.752,1.736,0.946,0.48855,1.03544,-0.7259682227019573,-0.1667587057850001,-0.580245251998431,0.007422581208089146,6.0
28.0,0.973995,14.0,4.0,29.21788464,9.01375,2.295,2.045,1.36,0.42668,0.6795,1.1816904421148018,-0.9096712572419078,-2.700958575611578,0.08713715440761413,2.0
74.0,13.385996,23.0,4.8,49.496,9.08885,2.24,1.88,1.1949999999999998,0.4776649999999999,3.958,1.831066013724065,-0.3529805659907073,-0.379669701250734,-0.45641577107460385,3.8
126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.662,0.828,0.467568,2.62853,0.5321449126894688,0.9038343111240503,0.7167910967759711,0.49970917922910907,2.3
63.0,12.324,12.0,4.0,26.2038268,12.12276,2.8480000000000003,1.6520000000000004,0.8640000000000001,0.5568373333333334,1.12352,-1.1958460421884083,-0.6070631719094406,0.4906792555644143,0.11661855147851238,5.5
46.0,8.42666,23.0,4.0,49.496,10.629,2.665,1.7775000000000003,0.945,0.4743239999999999,1.46035,0.4915353403803174,0.15723518591292723,-0.11724815892130605,0.6771611935377332,4.0
100.0,5.203996,10.0,4.8,20.9941265318,12.59399,2.675,1.736,0.964,0.475954,0.49717,-0.8801417411313941,-0.11487166319035928,-0.917021541704379,0.11963370436813703,2.5
87.0,20.834,21.75,3.75,45.87725,9.0872,2.2225,1.9,1.135,0.4789899999999999,2.9768,1.3801475690537184,-0.4407506664702328,-0.5391177371014532,-0.1537242048583193,3.8
82.0,12.417996,42.8,5.6,102.82756,9.1302,2.352,1.8200000000000005,1.104,0.447885,2.95341,3.2500124578757243,0.6693391170026041,0.6053640804476589,1.6393912126067662,2.0
255.44,24.945976,11.384615384615383,4.782608695652174,23.70020296273016,10.953163846153846,2.55,1.701304347826085,0.8597826086956522,0.4936504347826087,1.46035,-0.921976198446982,0.03847922941846478,-0.1806469449458015,-0.13524108239041074,5.0
100.0,7.5581595,8.0,4.418803418803419,16.120079066666666,11.666308333333332,2.5725,1.590704647676162,0.8183333333333332,0.5485311111111112,0.65306,-1.8705048989992599,-0.38867541384118515,0.33075607907802623,0.024864444154650906,6.5
102.0,17.623983999999997,12.2,4.8,25.386556894,10.78917,2.752,1.7880000000000005,0.946,0.485063,1.80256,-0.37957893745808924,-0.19001404170467373,-0.53222603535503,-0.2792861170323467,6.0
36.0,8.903332,18.0,4.0,37.346215,10.629,2.675,1.736,0.905,0.48855,1.3124,-0.2111654930199768,0.04686823622926293,-0.10394768248438524,0.37831924188108973,5.5
156.0,23.346328,26.0,5.166666666666667,61.11733333333334,11.771733333333335,2.885,1.7266666666666666,0.9233333333333332,0.4704,3.8764,1.2411111563320625,0.6647892538610576,0.6897560432948067,0.011691870384036199,5.5
112.0,13.551332,18.666666666666668,4.5,40.968055,11.279666666666666,2.763333333333333,1.7633333333333334,0.98,0.4800083333333334,1.775,0.2459170201079424,0.017686349246949486,-0.2635123617257185,0.24040345919618122,6.0
108.0,10.507072,10.8,5.6,20.492449117625004,11.023840000000002,2.884,1.904,0.928,0.4957955,1.66969,-0.4161350727609974,-0.6605125552861861,-0.7501184315692221,-0.4035050549027719,6.8
100.0,6.073996,9.0,4.8,18.60817185,11.79886,2.7960000000000003,1.7280000000000002,0.8959999999999999,0.4991960000000001,0.66533,-1.1800452659433252,-0.2731230138402505,-0.5444249737997704,0.00011839034854277527,3.5
46.0,13.385996,23.0,4.0,48.7195,11.28095,2.545,1.765,0.965,0.4775399999999999,2.53985,0.7314121444395765,0.20847588487293894,0.09739086942990662,0.22001034681670234,2.5
60.0,9.773996,12.0,4.8,25.077338,12.30176,2.764,1.7420000000000002,0.98,0.49618,1.182,-0.5720924985148311,-0.30602616312837055,-0.5398718911924906,-0.01734031730568043,6.0
68.0,9.107996000000002,13.6,4.4,29.525338,11.11696,2.7380000000000004,1.7420000000000002,0.928,0.48502,1.38084,-0.4641836015000174,-0.036287305337639755,-0.39435191515291723,0.042455918153199906,5.5
92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.499726,0.5852,-1.4460682217280518,-0.009404214126787887,-0.2918116954108565,0.08142480017383746,2.0
64.0,10.207996,12.0,4.0,24.50301875,11.1479375,2.705,1.7262499999999998,0.945,0.49463625,0.83076,-0.769943862179805,-0.22041242511095593,-0.517347117555206,0.1326223186896206,6.0
180.0,11.463996000000002,9.0,4.8,18.439538,11.79886,2.675,1.656,0.836,0.499726,0.67383,-1.464316892163007,0.015014558373666094,-0.25207445562789776,0.03974540239458491,3.8
58.0,6.332664,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.92725,0.7956783947002011,-0.5859911176660985,-0.6865368380011758,0.10908898874754028,6.3
100.0,15.593,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,7.316,5.923199254752525,0.3998707781012121,0.5645661861391279,0.18474269754526942,1.8
407.0,34.092963,13.0529411764706,4.878048780487805,29.15111217,11.220309756097562,2.6951219512195124,1.7104878048780487,0.8270529470529471,0.4957468292682927,2.06989,-0.677280523743959,0.1314948238764405,0.1216873219556781,-0.22905087467703067,5.0
58.0,6.697992,13.333333333333334,4.666666666666667,27.12564571333333,11.956833333333336,2.5660000000000003,1.7658333333333334,0.8799999999999999,0.48802,1.27478,-0.6221894396369397,-0.08531377733950762,-0.36108742290532836,0.03711668406566246,2.5
63.0,14.632,12.6,4.8,26.2038268,11.288,2.754,1.7420000000000002,0.8699999999999999,0.4907199999999999,1.22872,-0.7606268730395279,-0.05129854174218654,-0.30174731351308626,0.026906140610396184,6.0
104.0,23.312328,17.333333333333332,5.166666666666667,39.568056,11.711716666666668,2.81,1.7266666666666668,0.8833333333333334,0.4865066666666666,2.0416,-0.10287730108245141,0.19638192773397486,0.0976594043554995,0.09629470659958553,5.8
70.0,7.143328,10.571428571428571,4.571428571428571,20.323313857142857,10.967771428571426,2.685714285714285,1.737142857142857,0.9085714285714284,0.4939185714285714,0.82898,-0.9767099185996928,-0.21752613193433853,-0.5492446468642579,0.011899193745327928,7.8
131.0,26.962328000000003,21.83333333333333,4.333333333333333,50.46236066666666,11.6284,2.706666666666667,1.8966666666666667,1.16,0.4705633333333334,6.7765,2.3903298395666654,-0.028653854800810778,0.1346554136192228,-1.6540794460095365,2.0
33.0,7.441332000000001,11.3,4.0,23.099694928,10.52605,2.495,1.785,0.8959999999999999,0.4775399999999999,1.8216,-0.5615453056545839,-0.029255886668992044,-0.5289222017556465,-0.3504010539002708,5.5
30.0,5.60439975,20.0,4.666666666666667,40.86454624999998,11.330441666666667,2.6253125,1.625,1.2375,0.4966916666666667,0.6415,0.35560236964889574,-0.2894045072912083,-0.5966201309919008,0.7715960398035553,6.8
94.0,11.35441075,15.5,5.0,33.739258,11.026725,2.8,1.725,0.8959999999999999,0.4862359999999999,3.8764,0.14162826551578953,0.2938320116522922,0.316197018684638,-0.8324034049497581,5.5
60.0,9.143996,12.0,4.8,25.077338,11.909720000000002,2.884,1.662,0.792,0.490932,1.83476,-1.0147725096247175,0.3312188218166872,0.1365870694344299,-0.21220565714699333,7.8
92.0,7.558488000000001,13.9,4.65,29.680678624999995,11.100835,2.682,1.7775000000000003,0.945,0.491714,1.24952,-0.38806734113948194,-0.2500596134465109,-0.4600333218027401,0.0937859214512014,6.3
83.0,5.62148,10.714285714285714,4.285714285714286,22.35173142857142,10.730085714285716,2.611428571428572,1.662857142857143,0.9085714285714284,0.4980028571428571,1.3513,-0.9714373453789004,-0.006381631306580789,-0.22555342948633136,-0.1297045541474221,5.0
100.0,7.558488000000001,8.4,4.8,16.862137999999998,11.33044,2.675,1.545,0.91,0.59185,0.45749,-1.8794302234006157,-0.9400539077975228,0.6075633866538576,0.15172197578746954,4.3
136.0,9.509324,9.666666666666666,4.666666666666667,19.397353333333328,11.711716666666668,2.6366666666666663,1.7366666666666666,0.9250000000000002,0.4960433333333333,0.83076,-1.0027660079557685,-0.2808091558316179,-0.5997189809347372,-0.04132201586280953,6.0
72.0,4.073996,14.4,4.2,29.568292,11.90626,2.8280000000000003,1.6310000000000002,0.86,0.4907199999999999,0.94127,-0.9165696361902625,0.28139182045356215,-0.018266019208339295,0.32309357911455594,6.3
114.0,19.382,22.8,5.6,49.204038,9.65936,2.3680000000000003,1.904,1.1840000000000002,0.45825,3.8764,1.876042351022932,-0.17734920518773203,-0.6134404611977815,-0.4515258056393523,1.8
66.0,4.542664,13.0,4.0,27.95135333333333,11.373216666666664,2.845,1.7233333333333334,0.9733333333333332,0.4722666666666666,1.11572,-0.4684754401890942,0.06304089034776095,-0.6664469746132403,0.09632343495630022,6.0
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.84233,-1.2633142846771892,0.02922004273836319,-0.2862308070461977,0.025544000044997902,7.0
185.0,27.104327,46.0,4.0,113.1572575,8.71425,2.24,1.91,1.185,0.4442925,7.01317,4.864594258165277,0.7538767167679834,1.2010908348467526,0.19359856951071414,2.5
250.0,14.485992,12.0,4.8,25.023328,10.73364,2.694,1.6880000000000002,0.928,0.48827,0.93673,-0.831782498427007,0.0009047224053671384,-0.43219096231985826,0.11587911616483998,6.0
198.0,13.9558185,7.92,4.16,15.69310028,12.046624,2.7136,1.5460000000000005,0.7152,0.6164428000000001,0.53898,-2.4428790323170175,-0.9360371799918822,1.2753074322906108,0.13251341918467405,5.0
72.0,5.876907999999999,10.4,4.484848484848484,21.9893120372,10.945760606060604,2.627272727272727,1.705,0.911818181818182,0.5087960606060606,1.08186,-0.9961783149020088,-0.2864642010835798,-0.2839310290607926,-0.05159599101430088,3.5
60.0,12.417996,12.0,4.8,26.2038268,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.4927359999999999,1.89676,-0.715694655867997,0.11733579251237963,-0.08360307737968803,-0.2475131068599817,6.0
214.0,25.494,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.88,1.104,0.45825,6.77608,4.182768040332647,0.6980538345006634,1.3323052813962624,0.03436492761054898,2.0
80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.914,0.495275,0.78135,-1.1295805610039604,-0.07302220986874257,-0.4391790326216098,0.037290602697398555,2.8
78.0,4.542664,12.666666666666664,5.333333333333333,26.621686666666665,11.354766666666668,2.806666666666666,1.7516666666666667,0.92,0.4865066666666666,1.35155,-0.57180842796653,-0.09324417628216103,-0.4456892334360267,-0.031480747478456625,5.8
90.0,1.7428315,5.0,4.0,10.59988,12.41584,2.518,1.394,0.6639999999999999,0.6497568000000001,0.6278,-3.163677664426068,-0.8808355421793389,1.9081366886721465,-0.006988645928127509,2.0
58.0,9.133,14.333333333333336,4.8,29.525338,11.290033333333335,2.545,1.727,0.8933333333333332,0.4722666666666666,1.96919,-0.3734195310016313,0.2710472217295042,-0.2694947396392057,-0.16389158869346404,2.5
36.0,1.7428315,18.0,4.0,37.27215,8.65415,2.295,1.9,1.3,0.462985,2.74155,1.4410836436334717,-0.6031330668678948,-1.312690069140214,-0.38571776423829096,6.0
100.0,7.900992,10.0,4.8,20.213348778,11.33044,2.752,1.7630000000000003,0.946,0.491604,0.81244,-0.8626229263501674,-0.3278985723697347,-0.7303637723997682,-0.025746810395963472,6.0
100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.736,0.91,0.495736,0.86021,-1.000689456888071,-0.2417237665251445,-0.5419658284973504,-0.022287134008148368,5.5
100.0,8.229328,10.0,4.8,20.016938,11.64556,2.755,1.626,0.882,0.499726,0.8229,-1.3036503190773412,0.05511330244829442,-0.22122286465100524,0.04599769482987262,6.0
72.0,8.147992,12.0,4.8,24.808518,11.17714,2.644,1.736,0.944,0.4946015000000001,0.70329,-0.7762923865575827,-0.25478880291115735,-0.5573254097104953,0.18626914182405474,5.8
100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6880000000000002,0.91,0.4927359999999999,0.80625,-1.0955754040801604,-0.07670780487192472,-0.48101141211948606,0.02053892373466682,5.5
40.0,2.3341635000000003,6.666666666666668,4.666666666666667,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.11548,-3.15373070356135,-1.221138339530754,1.9479416762541155,0.2876581015187912,4.0
196.0,30.91,23.5,5.3,53.4902975,10.13144,2.279,1.8590000000000004,1.15,0.457149,3.87311,1.8216381895182423,0.04055895564893445,-0.38515561250290414,-0.32458176082888834,1.5
90.0,18.20589925,18.0,5.0,37.27215,11.79886,2.826,1.54375,0.8640000000000001,0.449615,2.54439,-0.28868789037761045,1.2195457142870352,0.26330156223745305,-0.052735932554800344,3.3
112.0,13.747992000000002,24.4,4.8,53.441338,11.91369,2.752,1.7,0.928,0.4775399999999999,4.86552,1.1855926706698412,0.6775607206981985,0.8671886252974225,-0.572817811576943,5.5
